step,li_err, learning_rate, time_train, time_mc  
 5000, 0.15399932861328125, 0.009999999776482582, 303.6383879184723, 3.556861162185669
10000, 0.2915821075439453, 0.009999999776482582, 291.5099287033081, 2.024878740310669
15000, 0.2127538025379181, 0.009999999776482582, 213.76799058914185, 2.0248072147369385
20000, 0.5565786361694336, 0.009999999776482582, 146.77401685714722, 2.024163246154785
25000, 0.49703502655029297, 0.009999999776482582, 118.73077178001404, 2.0290300846099854
30000, 0.35828399658203125, 0.009999999776482582, 118.3708233833313, 2.0264580249786377
35000, 0.16009807586669922, 0.009999999776482582, 118.32617521286011, 2.0293121337890625
40000, 0.264068603515625, 0.0010000000474974513, 118.38057541847229, 2.027841806411743
45000, 0.21145057678222656, 0.0010000000474974513, 118.36757493019104, 2.0243303775787354
50000, 0.08750534057617188, 0.0010000000474974513, 118.33935570716858, 2.027529716491699
55000, 0.070223368704319, 0.0010000000474974513, 118.39513897895813, 2.024036407470703
60000, 0.038368940353393555, 0.0010000000474974513, 118.35225915908813, 2.02760648727417
65000, 0.0807809829711914, 0.0010000000474974513, 118.38000559806824, 2.02367901802063
70000, 0.05222029983997345, 0.0010000000474974513, 118.31695699691772, 2.026099443435669
75000, 0.14713287353515625, 0.0010000000474974513, 118.3570020198822, 2.0292069911956787
80000, 0.12268868088722229, 0.00010000000474974513, 118.38652682304382, 2.025130271911621
85000, 0.02712249755859375, 0.00010000000474974513, 118.37401866912842, 2.0279579162597656
90000, 0.023687243461608887, 0.00010000000474974513, 118.40545225143433, 2.0274240970611572
95000, 0.03277587890625, 0.00010000000474974513, 118.40485048294067, 2.0292165279388428
100000, 0.039226531982421875, 0.00010000000474974513, 118.39759111404419, 2.025195837020874
105000, 0.020888574421405792, 0.00010000000474974513, 118.40102410316467, 2.0247185230255127
110000, 0.020654678344726562, 0.00010000000474974513, 118.35895991325378, 2.040276288986206
115000, 0.030469894409179688, 0.00010000000474974513, 118.4228720664978, 2.026453733444214
120000, 0.0288543701171875, 1.0000000656873453e-05, 118.40967559814453, 2.0294365882873535
125000, 0.02902984619140625, 1.0000000656873453e-05, 118.41206383705139, 2.0245115756988525
130000, 0.023584365844726562, 1.0000000656873453e-05, 118.39331769943237, 2.0258798599243164
135000, 0.02440929412841797, 1.0000000656873453e-05, 118.38839483261108, 2.0274486541748047
140000, 0.02277374267578125, 1.0000000656873453e-05, 118.36489152908325, 2.024512767791748
145000, 0.021894454956054688, 1.0000000656873453e-05, 118.40882968902588, 2.029711961746216
150000, 0.022673606872558594, 1.0000000656873453e-05, 118.36382818222046, 2.024270534515381
