step,li_err, learning_rate, time_train, time_mc  
 5000, 0.27068042755126953, 0.009999999776482582, 313.62838864326477, 9.402371644973755
10000, 0.524932861328125, 0.009999999776482582, 298.29442405700684, 8.262913942337036
15000, 0.3956737518310547, 0.009999999776482582, 301.51441168785095, 8.281731843948364
20000, 0.19358284771442413, 0.009999999776482582, 300.5819764137268, 8.311051845550537
25000, 0.45670318603515625, 0.009999999776482582, 301.32374477386475, 8.263902187347412
30000, 1.0433483123779297, 0.009999999776482582, 294.140958070755, 8.282111883163452
35000, 0.5026893615722656, 0.009999999776482582, 298.6928508281708, 8.285751342773438
40000, 1.0726051330566406, 0.0010000000474974513, 298.974023103714, 8.302083253860474
45000, 0.2789421081542969, 0.0010000000474974513, 298.57259726524353, 8.30203366279602
50000, 0.3390655517578125, 0.0010000000474974513, 301.2856819629669, 8.269383192062378
55000, 0.2783317565917969, 0.0010000000474974513, 298.7585287094116, 8.280604362487793
60000, 0.21994781494140625, 0.0010000000474974513, 299.69683146476746, 8.274118423461914
65000, 0.10798835754394531, 0.0010000000474974513, 298.1720280647278, 8.305082559585571
70000, 0.32122802734375, 0.0010000000474974513, 299.97979164123535, 8.291887044906616
75000, 0.08808469772338867, 0.0010000000474974513, 302.0884003639221, 8.297177076339722
80000, 0.11896133422851562, 0.00010000000474974513, 296.78508162498474, 8.265822172164917
85000, 0.03376293182373047, 0.00010000000474974513, 295.70760202407837, 8.808903932571411
90000, 0.04745960235595703, 0.00010000000474974513, 293.9507381916046, 8.76828908920288
95000, 0.04775047302246094, 0.00010000000474974513, 299.39504957199097, 8.868151903152466
100000, 0.037566184997558594, 0.00010000000474974513, 301.0142433643341, 8.909001588821411
105000, 0.0305328369140625, 0.00010000000474974513, 302.39364433288574, 8.784586191177368
110000, 0.03146553039550781, 0.00010000000474974513, 298.92432928085327, 8.843340635299683
115000, 0.03553485870361328, 0.00010000000474974513, 299.1592900753021, 8.915154933929443
120000, 0.040924072265625, 1.0000000656873453e-05, 300.0199182033539, 8.793040037155151
125000, 0.02873992919921875, 1.0000000656873453e-05, 301.67098212242126, 8.800343036651611
130000, 0.026081085205078125, 1.0000000656873453e-05, 302.1619725227356, 8.87082552909851
135000, 0.03201580047607422, 1.0000000656873453e-05, 303.5802867412567, 8.837835550308228
140000, 0.031455039978027344, 1.0000000656873453e-05, 294.575541973114, 8.89634895324707
145000, 0.032387733459472656, 1.0000000656873453e-05, 291.750914812088, 8.890405178070068
150000, 0.03269386291503906, 1.0000000656873453e-05, 293.81230449676514, 8.953430891036987
