step,li_err, learning_rate, time_train, time_mc  
 5000, 0.28710174560546875, 0.009999999776482582, 87.38312125205994, 0.8363604545593262
10000, 0.3336677551269531, 0.009999999776482582, 82.01932430267334, 0.283477783203125
15000, 0.2759122848510742, 0.009999999776482582, 82.29295134544373, 0.2817964553833008
20000, 0.19130611419677734, 0.009999999776482582, 82.00844478607178, 0.282550573348999
25000, 2.1904525756835938, 0.009999999776482582, 81.94314646720886, 0.2831761837005615
30000, 0.8126029968261719, 0.009999999776482582, 81.87212491035461, 0.2839512825012207
35000, 1.6766681671142578, 0.009999999776482582, 82.1039252281189, 0.28342270851135254
40000, 1.0602283477783203, 0.0010000000474974513, 82.19554615020752, 0.2829556465148926
45000, 0.13040542602539062, 0.0010000000474974513, 82.20154118537903, 0.28159379959106445
50000, 0.19582271575927734, 0.0010000000474974513, 82.02846789360046, 0.2832520008087158
55000, 0.38469886779785156, 0.0010000000474974513, 82.2962737083435, 0.28210020065307617
60000, 0.1224527359008789, 0.0010000000474974513, 81.99956202507019, 0.28149843215942383
65000, 0.09114265441894531, 0.0010000000474974513, 81.80722498893738, 0.281949520111084
70000, 0.3904256820678711, 0.0010000000474974513, 82.02005529403687, 0.2877480983734131
75000, 0.1521146297454834, 0.0010000000474974513, 82.2270941734314, 0.2819337844848633
80000, 0.34945106506347656, 0.00010000000474974513, 82.12974262237549, 0.2811915874481201
85000, 0.07268619537353516, 0.00010000000474974513, 82.02723693847656, 0.28259849548339844
90000, 0.09522628784179688, 0.00010000000474974513, 82.18761324882507, 0.28290510177612305
95000, 0.032928466796875, 0.00010000000474974513, 82.78639268875122, 0.2838170528411865
100000, 0.04049968719482422, 0.00010000000474974513, 83.14987254142761, 0.28244829177856445
105000, 0.07030963897705078, 0.00010000000474974513, 82.85243964195251, 0.2821216583251953
110000, 0.09057140350341797, 0.00010000000474974513, 82.63729000091553, 0.28285765647888184
115000, 0.032309532165527344, 0.00010000000474974513, 81.84553933143616, 0.282520055770874
120000, 0.044080257415771484, 1.0000000656873453e-05, 81.86760377883911, 0.2817511558532715
125000, 0.032093048095703125, 1.0000000656873453e-05, 81.96232557296753, 0.28188538551330566
130000, 0.031203269958496094, 1.0000000656873453e-05, 81.99242568016052, 0.2822544574737549
135000, 0.02600860595703125, 1.0000000656873453e-05, 81.92468690872192, 0.2834036350250244
140000, 0.027505874633789062, 1.0000000656873453e-05, 81.83965253829956, 0.2825345993041992
145000, 0.027971267700195312, 1.0000000656873453e-05, 81.93890333175659, 0.28223586082458496
150000, 0.030984878540039062, 1.0000000656873453e-05, 81.95304536819458, 0.281463623046875
