step,li_err, learning_rate, time_train, time_mc  
 5000, 0.2885160446166992, 0.009999999776482582, 274.17598056793213, 3.6809635162353516
10000, 0.26995086669921875, 0.009999999776482582, 266.07881355285645, 2.02620530128479
15000, 0.41390514373779297, 0.009999999776482582, 269.70889163017273, 2.0302658081054688
20000, 1.0814228057861328, 0.009999999776482582, 269.9069833755493, 2.042438507080078
25000, 0.29703521728515625, 0.009999999776482582, 269.84520983695984, 2.0271942615509033
30000, 0.8651752471923828, 0.009999999776482582, 269.5578453540802, 2.026230812072754
35000, 0.6680822372436523, 0.009999999776482582, 270.0449538230896, 2.0276119709014893
40000, 1.2433586120605469, 0.0010000000474974513, 269.7586750984192, 2.0270583629608154
45000, 0.20345807075500488, 0.0010000000474974513, 268.6428961753845, 2.0261824131011963
50000, 0.07364845275878906, 0.0010000000474974513, 268.85493755340576, 2.0258147716522217
55000, 0.1460474729537964, 0.0010000000474974513, 268.7339913845062, 2.025367021560669
60000, 0.15529358386993408, 0.0010000000474974513, 270.9922103881836, 2.026158094406128
65000, 0.1753711700439453, 0.0010000000474974513, 272.13749957084656, 2.028719663619995
70000, 0.07559871673583984, 0.0010000000474974513, 269.9804744720459, 2.0268797874450684
75000, 0.23584365844726562, 0.0010000000474974513, 269.8825252056122, 2.0254292488098145
80000, 0.18873023986816406, 0.00010000000474974513, 272.3052248954773, 2.0283682346343994
85000, 0.04691505432128906, 0.00010000000474974513, 269.5832624435425, 2.0305631160736084
90000, 0.03895759582519531, 0.00010000000474974513, 269.8080656528473, 2.0378189086914062
95000, 0.03761100769042969, 0.00010000000474974513, 271.37478137016296, 2.026897430419922
100000, 0.04493427276611328, 0.00010000000474974513, 270.55486392974854, 2.0274477005004883
105000, 0.052397727966308594, 0.00010000000474974513, 270.1204993724823, 2.0266332626342773
110000, 0.03861427307128906, 0.00010000000474974513, 270.810622215271, 2.0276620388031006
115000, 0.0795440673828125, 0.00010000000474974513, 271.702819108963, 2.0281827449798584
120000, 0.04685497283935547, 1.0000000656873453e-05, 267.29006147384644, 2.024176836013794
125000, 0.03635692596435547, 1.0000000656873453e-05, 266.0717134475708, 2.0253894329071045
130000, 0.03310394287109375, 1.0000000656873453e-05, 265.4397699832916, 2.0263619422912598
135000, 0.037774085998535156, 1.0000000656873453e-05, 267.5591034889221, 2.0293891429901123
140000, 0.04303932189941406, 1.0000000656873453e-05, 267.4502446651459, 2.027256965637207
145000, 0.031307220458984375, 1.0000000656873453e-05, 267.8749568462372, 2.0282986164093018
150000, 0.031219482421875, 1.0000000656873453e-05, 267.65260100364685, 2.02443790435791
