step,li_err, learning_rate, time_train, time_mc  
 5000, 0.4772796630859375, 0.009999999776482582, 277.4627876281738, 3.2295632362365723
10000, 0.5359764099121094, 0.009999999776482582, 269.0824615955353, 2.023960590362549
15000, 0.38437938690185547, 0.009999999776482582, 269.3609941005707, 2.0262086391448975
20000, 0.4966411590576172, 0.009999999776482582, 269.75032663345337, 2.0252246856689453
25000, 0.5339317321777344, 0.009999999776482582, 270.1738519668579, 2.023390293121338
30000, 0.21409225463867188, 0.009999999776482582, 270.5597825050354, 2.027073860168457
35000, 0.2158641815185547, 0.009999999776482582, 269.7137110233307, 2.0362727642059326
40000, 0.2983584403991699, 0.0010000000474974513, 268.97637271881104, 2.0254158973693848
45000, 0.1978473663330078, 0.0010000000474974513, 269.28795862197876, 2.0262279510498047
50000, 0.10920834541320801, 0.0010000000474974513, 269.4924159049988, 2.026550769805908
55000, 0.0985260009765625, 0.0010000000474974513, 269.7467567920685, 2.024656295776367
60000, 0.28972434997558594, 0.0010000000474974513, 267.4287395477295, 2.0255725383758545
65000, 0.10425472259521484, 0.0010000000474974513, 267.791526556015, 2.035280466079712
70000, 0.1940765380859375, 0.0010000000474974513, 267.1919927597046, 2.026911973953247
75000, 0.2792692184448242, 0.0010000000474974513, 267.4222238063812, 2.025094509124756
80000, 0.2127246856689453, 0.00010000000474974513, 267.59390020370483, 2.0252773761749268
85000, 0.04871654510498047, 0.00010000000474974513, 267.01834893226624, 2.0273544788360596
90000, 0.035427093505859375, 0.00010000000474974513, 267.47839307785034, 2.0314724445343018
95000, 0.0510101318359375, 0.00010000000474974513, 267.36643981933594, 2.0219614505767822
100000, 0.05055046081542969, 0.00010000000474974513, 267.04591846466064, 2.0261008739471436
105000, 0.038681983947753906, 0.00010000000474974513, 267.95578169822693, 2.0239505767822266
110000, 0.03193092346191406, 0.00010000000474974513, 267.02283549308777, 2.026024580001831
115000, 0.057068824768066406, 0.00010000000474974513, 267.01411175727844, 2.021982431411743
120000, 0.044189453125, 1.0000000656873453e-05, 267.16915249824524, 2.0252857208251953
125000, 0.022153854370117188, 1.0000000656873453e-05, 266.7885196208954, 2.0207979679107666
130000, 0.03524017333984375, 1.0000000656873453e-05, 267.27750158309937, 2.0287179946899414
135000, 0.038242340087890625, 1.0000000656873453e-05, 267.2177264690399, 2.022428512573242
140000, 0.024082183837890625, 1.0000000656873453e-05, 267.42161893844604, 2.0240261554718018
145000, 0.027068138122558594, 1.0000000656873453e-05, 267.1775393486023, 2.024008274078369
150000, 0.030519485473632812, 1.0000000656873453e-05, 267.48052167892456, 2.0229451656341553
