step,li_err, learning_rate, time_train, time_mc  
 5000, 0.3769264221191406, 0.009999999776482582, 273.76225543022156, 3.1795525550842285
10000, 1.0631885528564453, 0.009999999776482582, 266.9921588897705, 2.0240917205810547
15000, 0.5943717956542969, 0.009999999776482582, 266.63386368751526, 2.031428575515747
20000, 0.5763320922851562, 0.009999999776482582, 266.29419565200806, 2.024845600128174
25000, 0.7930755615234375, 0.009999999776482582, 266.59410572052, 2.026010513305664
30000, 2.322437286376953, 0.009999999776482582, 266.3650450706482, 2.02431058883667
35000, 1.4032421112060547, 0.009999999776482582, 266.82029461860657, 2.026531219482422
40000, 2.5696191787719727, 0.0010000000474974513, 266.955069065094, 2.022459030151367
45000, 0.24661016464233398, 0.0010000000474974513, 266.827130317688, 2.026393413543701
50000, 0.4957427978515625, 0.0010000000474974513, 266.3829913139343, 2.022688627243042
55000, 0.4012451171875, 0.0010000000474974513, 267.11196637153625, 2.025344133377075
60000, 0.3566169738769531, 0.0010000000474974513, 266.5092406272888, 2.0225183963775635
65000, 0.9510345458984375, 0.0010000000474974513, 266.68037819862366, 2.025888204574585
70000, 0.3035449683666229, 0.0010000000474974513, 267.1677782535553, 2.025754451751709
75000, 0.27931976318359375, 0.0010000000474974513, 266.7711205482483, 2.025911331176758
80000, 0.35713350772857666, 0.00010000000474974513, 266.96759557724, 2.0222785472869873
85000, 0.04256248474121094, 0.00010000000474974513, 266.3656997680664, 2.0317978858947754
90000, 0.09792900085449219, 0.00010000000474974513, 267.8124885559082, 2.0216541290283203
95000, 0.07077598571777344, 0.00010000000474974513, 269.9658076763153, 2.025113105773926
100000, 0.04966820031404495, 0.00010000000474974513, 268.861528635025, 2.02590012550354
105000, 0.08021163940429688, 0.00010000000474974513, 268.326913356781, 2.0258889198303223
110000, 0.07039451599121094, 0.00010000000474974513, 268.52299523353577, 2.0239646434783936
115000, 0.034674644470214844, 0.00010000000474974513, 268.27513885498047, 2.0242972373962402
120000, 0.06106758117675781, 1.0000000656873453e-05, 267.69170928001404, 2.0250051021575928
125000, 0.039215087890625, 1.0000000656873453e-05, 267.96431159973145, 2.0270307064056396
130000, 0.03909873962402344, 1.0000000656873453e-05, 268.47003698349, 2.02426815032959
135000, 0.03938484191894531, 1.0000000656873453e-05, 268.17628598213196, 2.0241825580596924
140000, 0.028345108032226562, 1.0000000656873453e-05, 267.80604672431946, 2.0238187313079834
145000, 0.027713775634765625, 1.0000000656873453e-05, 268.0615632534027, 2.0243518352508545
150000, 0.04108428955078125, 1.0000000656873453e-05, 267.91355299949646, 2.028599500656128
