step,li_err, learning_rate, time_train, time_mc  
 5000, 0.5155143737792969, 0.009999999776482582, 83.06499886512756, 0.47225451469421387
10000, 0.24181556701660156, 0.009999999776482582, 82.28285050392151, 0.28249502182006836
15000, 0.6139640808105469, 0.009999999776482582, 82.22705340385437, 0.2846500873565674
20000, 0.23779678344726562, 0.009999999776482582, 82.47188258171082, 0.28310132026672363
25000, 0.4168882369995117, 0.009999999776482582, 82.42451333999634, 0.28815746307373047
30000, 0.9072074890136719, 0.009999999776482582, 82.3127384185791, 0.28366708755493164
35000, 1.5642757415771484, 0.009999999776482582, 82.28393793106079, 0.28409552574157715
40000, 1.1255722045898438, 0.0010000000474974513, 82.4538025856018, 0.283505916595459
45000, 0.6640243530273438, 0.0010000000474974513, 82.47899556159973, 0.2831535339355469
50000, 0.2941551208496094, 0.0010000000474974513, 82.46784925460815, 0.28220367431640625
55000, 0.358306884765625, 0.0010000000474974513, 82.52559852600098, 0.28322887420654297
60000, 0.17351913452148438, 0.0010000000474974513, 82.37262916564941, 0.2888219356536865
65000, 0.8689937591552734, 0.0010000000474974513, 82.5538854598999, 0.2832012176513672
70000, 0.12332916259765625, 0.0010000000474974513, 82.78260540962219, 0.2833118438720703
75000, 0.2201519012451172, 0.0010000000474974513, 83.14847469329834, 0.2841932773590088
80000, 0.24954509735107422, 0.00010000000474974513, 83.08569645881653, 0.2841176986694336
85000, 0.036773681640625, 0.00010000000474974513, 82.19993758201599, 0.28441643714904785
90000, 0.024280905723571777, 0.00010000000474974513, 82.21814370155334, 0.28299832344055176
95000, 0.02911090850830078, 0.00010000000474974513, 82.53478384017944, 0.2828843593597412
100000, 0.04339599609375, 0.00010000000474974513, 82.0463035106659, 0.281909704208374
105000, 0.03576850891113281, 0.00010000000474974513, 81.66791224479675, 0.2824254035949707
110000, 0.055774688720703125, 0.00010000000474974513, 81.67693662643433, 0.28229451179504395
115000, 0.05051422119140625, 0.00010000000474974513, 81.95703148841858, 0.28212475776672363
120000, 0.12920379638671875, 1.0000000656873453e-05, 81.78452324867249, 0.2829432487487793
125000, 0.02536487579345703, 1.0000000656873453e-05, 81.68757748603821, 0.2829291820526123
130000, 0.02217864990234375, 1.0000000656873453e-05, 81.67089653015137, 0.2825953960418701
135000, 0.024417877197265625, 1.0000000656873453e-05, 81.78955101966858, 0.282336950302124
140000, 0.025987625122070312, 1.0000000656873453e-05, 81.68330669403076, 0.2820584774017334
145000, 0.026025772094726562, 1.0000000656873453e-05, 82.03910565376282, 0.2859320640563965
150000, 0.023218154907226562, 1.0000000656873453e-05, 82.53574061393738, 0.2835409641265869
